season,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered
1,18,0,5,1,3,0.36,0.87,0.194,6,154
1,19,0,5,1,3,0.36,0.87,0.194,12,162
1,20,0,5,1,2,0.36,0.87,0.194,7,93
1,21,0,5,1,3,0.36,0.87,0.0896,2,99
1,22,0,5,1,2,0.36,0.87,0.0,6,69
1,23,0,5,1,2,0.36,0.87,0.0,4,19
1,0,0,6,0,3,0.36,0.93,0.0896,1,21
1,1,0,6,0,3,0.36,0.93,0.0,0,44
1,2,0,6,0,3,0.36,0.93,0.0896,4,34
1,3,0,6,0,2,0.36,0.93,0.1642,1,20
1,4,0,6,0,2,0.36,0.93,0.194,0,2
1,5,0,6,0,2,0.36,0.93,0.0896,1,1
1,6,0,6,0,2,0.36,0.93,0.0896,1,6
1,7,0,6,0,2,0.36,0.93,0.1343,2,14
1,8,0,6,0,3,0.36,0.93,0.0,2,46
1,9,0,6,0,3,0.38,0.87,0.0896,7,87
1,10,0,6,0,2,0.4,0.87,0.0,31,137
1,11,0,6,0,2,0.4,0.87,0.0896,33,181
1,12,0,6,0,2,0.42,0.67,0.2537,47,252
1,13,0,6,0,1,0.44,0.51,0.2836,87,252
1,14,0,6,0,2,0.46,0.44,0.3582,151,279
1,15,0,6,0,1,0.48,0.29,0.2985,145,254
1,16,0,6,0,1,0.5,0.27,0.2985,167,300
1,17,0,6,0,1,0.5,0.23,0.3284,106,279
1,18,0,6,0,1,0.5,0.25,0.2537,53,250
1,19,0,6,0,1,0.46,0.33,0.1642,34,191
1,20,0,6,0,1,0.44,0.3,0.1343,28,121
1,21,0,6,0,1,0.46,0.19,0.3284,24,130
1,22,0,6,0,1,0.44,0.21,0.1343,19,115
1,23,0,6,0,1,0.42,0.24,0.0,12,94
1,0,0,0,0,2,0.4,0.3,0.3582,5,67
1,1,0,0,0,2,0.38,0.34,0.194,16,60
1,2,0,0,0,2,0.36,0.4,0.1642,14,66
1,3,0,0,0,2,0.36,0.43,0.1343,5,21
1,4,0,0,0,2,0.34,0.46,0.194,3,11
1,5,0,0,0,2,0.34,0.46,0.2239,0,5
1,6,0,0,0,2,0.3,0.52,0.2985,0,5
1,7,0,0,0,2,0.3,0.52,0.2985,2,21
1,8,0,0,0,1,0.3,0.52,0.3284,12,54
1,9,0,0,0,1,0.3,0.49,0.4478,14,104
1,10,0,0,0,1,0.3,0.49,0.3284,31,161
1,11,0,0,0,1,0.32,0.45,0.3881,64,192
1,12,0,0,0,1,0.34,0.42,0.3582,71,256
1,13,0,0,0,1,0.36,0.37,0.3582,108,256
1,14,0,0,0,1,0.36,0.34,0.3582,106,226
1,15,0,0,0,1,0.36,0.32,0.5224,82,252
1,16,0,0,0,1,0.36,0.29,0.4925,68,231
1,17,0,0,0,1,0.34,0.31,0.5522,49,214
1,18,0,0,0,1,0.32,0.33,0.6119,20,164
1,19,0,0,0,1,0.3,0.36,0.4925,12,120
1,20,0,0,0,1,0.28,0.38,0.2537,8,80
1,21,0,0,0,1,0.28,0.36,0.2239,9,70
1,22,0,0,0,1,0.26,0.41,0.2537,9,53
1,23,0,0,0,1,0.26,0.41,0.194,2,24
1,0,0,1,1,1,0.24,0.44,0.194,2,15
1,1,0,1,1,1,0.24,0.48,0.1343,3,3
1,2,0,1,1,1,0.24,0.48,0.1343,1,3
1,3,0,1,1,1,0.22,0.51,0.1642,0,1
1,4,0,1,1,1,0.2,0.55,0.0896,0,1
1,5,0,1,1,1,0.2,0.55,0.0896,1,17
1,6,0,1,1,1,0.18,0.59,0.1343,2,89
1,7,0,1,1,1,0.18,0.59,0.1343,7,253
1,8,0,1,1,1,0.2,0.59,0.1045,13,415
1,9,0,1,1,2,0.22,0.6,0.0896,11,186
1,10,0,1,1,2,0.24,0.6,0.0,12,74
1,11,0,1,1,2,0.26,0.56,0.1343,17,86
1,12,0,1,1,2,0.26,0.52,0.0,15,122
1,13,0,1,1,2,0.26,0.55,0.2985,11,109
1,14,0,1,1,2,0.28,0.57,0.3582,13,115
1,15,0,1,1,2,0.3,0.53,0.194,20,110
1,16,0,1,1,1,0.3,0.45,0.2985,30,180
1,17,0,1,1,3,0.3,0.45,0.2985,11,376
1,18,0,1,1,3,0.28,0.55,0.6567,12,363
1,19,0,1,1,1,0.26,0.53,0.2239,6,220
1,20,0,1,1,1,0.26,0.37,0.4627,8,171
1,21,0,1,1,1,0.26,0.37,0.3881,4,116
1,22,0,1,1,1,0.24,0.35,0.3284,2,76
1,23,0,1,1,1,0.22,0.37,0.5821,2,29
1,0,0,2,1,1,0.22,0.37,0.2985,0,8
1,1,0,2,1,1,0.2,0.44,0.2537,0,6
1,2,0,2,1,1,0.2,0.44,0.2239,0,4
1,3,0,2,1,1,0.18,0.51,0.2836,0,1
1,4,0,2,1,1,0.18,0.51,0.2985,0,3
1,5,0,2,1,1,0.18,0.51,0.2239,0,25
1,6,0,2,1,1,0.18,0.51,0.1045,3,99
1,7,0,2,1,1,0.16,0.55,0.1343,5,270
1,8,0,2,1,1,0.16,0.59,0.1045,14,487
1,9,0,2,1,1,0.22,0.47,0.0,11,222
1,10,0,2,1,1,0.24,0.44,0.0,16,113
1,11,0,2,1,1,0.26,0.41,0.1642,20,110
1,12,0,2,1,1,0.26,0.41,0.1045,9,129
1,13,0,2,1,1,0.3,0.39,0.1343,16,148
1,14,0,2,1,1,0.32,0.36,0.2239,20,116
1,15,0,2,1,1,0.34,0.36,0.2985,24,142
1,16,0,2,1,1,0.36,0.32,0.2836,22,228
1,17,0,2,1,1,0.36,0.34,0.2836,21,425
1,18,0,2,1,1,0.34,0.42,0.3284,15,442
1,19,0,2,1,1,0.34,0.46,0.2985,9,278
1,20,0,2,1,1,0.32,0.49,0.194,3,184
1,21,0,2,1,1,0.32,0.49,0.194,5,143
1,22,0,2,1,1,0.28,0.56,0.1642,5,101
1,23,0,2,1,1,0.28,0.61,0.2239,3,51
1,0,0,3,1,1,0.28,0.65,0.2836,3,12
1,1,0,3,1,1,0.3,0.61,0.2985,1,4
1,2,0,3,1,1,0.3,0.56,0.2836,0,4
1,3,0,3,1,1,0.3,0.56,0.3582,1,2
1,4,0,3,1,1,0.28,0.61,0.3284,0,3
1,5,0,3,1,1,0.28,0.56,0.2985,0,18
1,6,0,3,1,1,0.28,0.61,0.3881,4,104
1,7,0,3,1,1,0.26,0.65,0.3881,12,332
1,8,0,3,1,1,0.28,0.61,0.2985,12,554
1,9,0,3,1,1,0.3,0.61,0.3284,12,252
1,10,0,3,1,1,0.36,0.5,0.2985,20,127
1,11,0,3,1,1,0.42,0.38,0.2985,33,128
1,12,0,3,1,1,0.44,0.38,0.3881,40,175
1,13,0,3,1,1,0.5,0.34,0.4179,26,179
1,14,0,3,1,1,0.52,0.36,0.3284,38,137
1,15,0,3,1,1,0.54,0.37,0.4478,44,165
1,16,0,3,1,1,0.56,0.37,0.4179,34,254
1,17,0,3,1,1,0.56,0.43,0.4925,58,554
1,18,0,3,1,1,0.56,0.4,0.4627,35,509
1,19,0,3,1,1,0.54,0.42,0.3582,16,345
1,20,0,3,1,1,0.5,0.51,0.2537,18,242
1,21,0,3,1,1,0.44,0.62,0.2537,11,177
1,22,0,3,1,1,0.46,0.59,0.2985,10,149
1,23,0,3,1,1,0.44,0.62,0.3284,4,58
1,0,0,4,1,1,0.44,0.62,0.3284,11,35
1,1,0,4,1,1,0.46,0.63,0.3284,4,17
1,2,0,4,1,1,0.46,0.63,0.3881,6,5
1,3,0,4,1,1,0.46,0.63,0.3881,0,3
1,4,0,4,1,1,0.44,0.72,0.2836,0,2
1,5,0,4,1,1,0.42,0.77,0.2239,1,28
1,6,0,4,1,1,0.42,0.77,0.2537,4,105
1,7,0,4,1,1,0.42,0.77,0.3582,8,326
1,8,0,4,1,1,0.44,0.77,0.3881,12,573
1,9,0,4,1,1,0.46,0.72,0.4627,19,282
1,10,0,4,1,1,0.5,0.68,0.4627,19,119
1,11,0,4,1,2,0.54,0.6,0.4627,48,156
1,12,0,4,1,2,0.56,0.6,0.4478,27,224
1,13,0,4,1,2,0.6,0.49,0.6418,35,198
1,14,0,4,1,2,0.62,0.43,0.6418,48,155
1,15,0,4,1,1,0.64,0.38,0.6866,24,161
1,16,0,4,1,2,0.62,0.41,0.6418,37,305
1,17,0,4,1,1,0.62,0.38,0.6567,52,545
1,18,0,4,1,2,0.62,0.38,0.5522,45,545
1,19,0,4,1,2,0.6,0.4,0.4478,21,395
1,20,0,4,1,2,0.6,0.43,0.3881,20,282
1,21,0,4,1,1,0.6,0.43,0.3881,27,206
1,22,0,4,1,1,0.56,0.49,0.3284,12,141
1,23,0,4,1,2,0.56,0.49,0.4478,6,88
1,0,0,5,1,2,0.58,0.49,0.4627,3,51
1,1,0,5,1,3,0.56,0.52,0.4925,4,22
1,2,0,5,1,3,0.48,0.77,0.4179,2,9
1,3,0,5,1,1,0.46,0.77,0.5224,0,7
1,4,0,5,1,3,0.4,0.66,0.2836,0,1
1,5,0,5,1,3,0.4,0.66,0.2836,2,27
1,6,0,5,1,2,0.4,0.5,0.3582,2,83
1,7,0,5,1,2,0.38,0.4,0.2985,6,262
1,8,0,5,1,2,0.34,0.42,0.5224,17,484
1,9,0,5,1,2,0.34,0.42,0.5224,17,267
1,10,0,5,1,2,0.34,0.36,0.4925,14,145
1,11,0,5,1,2,0.36,0.34,0.3582,17,170
1,12,0,5,1,1,0.36,0.34,0.4179,27,174
1,13,0,5,1,2,0.38,0.29,0.3881,49,175
1,14,0,5,1,1,0.42,0.28,0.4627,49,129
1,15,0,5,1,1,0.46,0.24,0.2537,50,188
1,16,0,5,1,1,0.48,0.23,0.4179,51,292
1,17,0,5,1,1,0.46,0.24,0.3881,68,498
1,18,0,5,1,1,0.44,0.26,0.5224,30,440
1,19,0,5,1,1,0.42,0.28,0.6119,12,232
1,20,0,5,1,1,0.38,0.32,0.3582,3,156
1,21,0,5,1,1,0.36,0.34,0.3284,8,133
1,22,0,5,1,1,0.34,0.31,0.4925,7,100
1,23,0,5,1,1,0.32,0.33,0.2985,9,77
1,0,0,6,0,1,0.3,0.36,0.3582,9,68
1,1,0,6,0,1,0.3,0.36,0.2537,1,50
1,2,0,6,0,1,0.26,0.41,0.2537,12,30
1,3,0,6,0,1,0.26,0.41,0.2985,0,16
1,4,0,6,0,1,0.24,0.41,0.3582,1,3
1,5,0,6,0,1,0.22,0.42,0.2836,3,7
1,6,0,6,0,1,0.22,0.44,0.2836,1,11
1,7,0,6,0,1,0.22,0.44,0.2537,4,36
1,8,0,6,0,1,0.22,0.44,0.2985,15,96
1,9,0,6,0,1,0.24,0.41,0.3284,21,127
1,10,0,6,0,1,0.26,0.35,0.4179,47,176
1,11,0,6,0,1,0.3,0.33,0.3284,56,218
1,12,0,6,0,1,0.3,0.33,0.3284,88,241
1,13,0,6,0,1,0.32,0.29,0.2836,89,268
1,14,0,6,0,1,0.34,0.27,0.2836,117,262
1,15,0,6,0,1,0.34,0.25,0.0,132,274
1,16,0,6,0,1,0.36,0.23,0.0,115,275
1,17,0,6,0,1,0.36,0.23,0.0,104,250
1,18,0,6,0,1,0.36,0.21,0.0896,67,230
1,19,0,6,0,1,0.34,0.25,0.0,25,159
1,20,0,6,0,1,0.32,0.33,0.1343,20,101
1,21,0,6,0,1,0.3,0.39,0.2239,16,94
1,22,0,6,0,1,0.26,0.44,0.1642,19,81
1,23,0,6,0,1,0.26,0.41,0.194,6,77
1,0,0,0,0,1,0.26,0.44,0.0896,7,62
1,1,0,0,0,1,0.24,0.52,0.1642,4,57
1,3,0,0,0,1,0.24,0.6,0.1343,15,51
1,4,0,0,0,1,0.24,0.6,0.1343,7,15
1,5,0,0,0,1,0.24,0.6,0.1642,2,5
1,6,0,0,0,1,0.24,0.7,0.1642,2,8
1,7,0,0,0,1,0.22,0.69,0.1343,2,15
1,8,0,0,0,1,0.22,0.69,0.1343,4,68
1,9,0,0,0,1,0.26,0.6,0.2239,20,70
1,10,0,0,0,1,0.32,0.49,0.2836,71,147
1,11,0,0,0,1,0.36,0.43,0.2836,90,209
1,12,0,0,0,1,0.4,0.37,0.2985,146,264
1,13,0,0,0,1,0.42,0.41,0.2985,176,288
1,14,0,0,0,1,0.46,0.31,0.2836,212,289
1,15,0,0,0,1,0.5,0.29,0.2985,201,286
1,16,0,0,0,1,0.5,0.31,0.3582,208,301
1,17,0,0,0,1,0.52,0.27,0.2985,199,299
1,18,0,0,0,1,0.52,0.29,0.2836,133,256
1,19,0,0,0,1,0.5,0.31,0.2836,55,203
1,20,0,0,0,1,0.44,0.47,0.2239,42,129
1,21,0,0,0,1,0.42,0.54,0.2239,37,110
1,22,0,0,0,1,0.4,0.54,0.194,13,81
1,23,0,0,0,1,0.4,0.5,0.1642,12,40
1,0,0,1,1,1,0.38,0.54,0.194,4,20
1,1,0,1,1,1,0.38,0.5,0.1343,1,9
1,2,0,1,1,1,0.38,0.54,0.1045,4,5
1,3,0,1,1,1,0.36,0.5,0.1343,0,2
1,4,0,1,1,1,0.34,0.61,0.194,0,3
1,5,0,1,1,1,0.34,0.61,0.194,1,15
1,6,0,1,1,1,0.34,0.57,0.1045,2,86
1,7,0,1,1,1,0.34,0.53,0.1045,9,259
1,8,0,1,1,1,0.34,0.61,0.1343,17,547
1,9,0,1,1,1,0.38,0.54,0.1642,21,260
1,10,0,1,1,1,0.4,0.5,0.2239,39,98
1,11,0,1,1,1,0.44,0.44,0.2239,39,111
1,12,0,1,1,1,0.48,0.39,0.2239,59,162
1,13,0,1,1,2,0.54,0.32,0.2537,74,176
1,14,0,1,1,2,0.58,0.32,0.2836,76,145
1,15,0,1,1,1,0.56,0.4,0.1343,74,159
1,16,0,1,1,1,0.62,0.35,0.4478,77,255
1,17,0,1,1,2,0.62,0.38,0.4179,87,557
1,18,0,1,1,2,0.6,0.43,0.194,89,623
1,19,0,1,1,2,0.56,0.49,0.2239,67,379
1,20,0,1,1,2,0.56,0.49,0.2239,49,237
1,21,0,1,1,2,0.54,0.56,0.2239,22,183
1,22,0,1,1,2,0.56,0.56,0.2239,17,116
1,23,0,1,1,1,0.56,0.56,0.2239,10,53
1,0,0,2,1,2,0.56,0.52,0.194,5,21
1,1,0,2,1,2,0.52,0.59,0.2239,2,14
1,2,0,2,1,3,0.52,0.72,0.2985,0,1
1,3,0,2,1,3,0.52,0.72,0.2985,0,2
1,4,0,2,1,2,0.46,0.82,0.194,0,1
1,5,0,2,1,2,0.46,0.82,0.194,0,24
1,6,0,2,1,3,0.46,0.82,0.194,5,108
1,7,0,2,1,2,0.46,0.82,0.2836,16,292
1,8,0,2,1,1,0.46,0.82,0.2836,22,571
1,9,0,2,1,1,0.48,0.82,0.2836,18,324
1,10,0,2,1,1,0.52,0.77,0.2239,28,115
1,11,0,2,1,1,0.54,0.73,0.2836,64,155
1,12,0,2,1,1,0.6,0.6,0.2836,47,197
1,13,0,2,1,1,0.6,0.6,0.3881,53,180
1,14,0,2,1,1,0.64,0.53,0.3284,52,160
1,15,0,2,1,1,0.7,0.39,0.2239,68,196
1,16,0,2,1,1,0.72,0.34,0.3881,53,312
1,17,0,2,1,1,0.7,0.37,0.1045,62,614
1,18,0,2,1,1,0.7,0.34,0.2985,96,638
1,19,0,2,1,1,0.64,0.47,0.2239,50,429
1,20,0,2,1,1,0.6,0.49,0.1642,45,306
1,21,0,2,1,1,0.58,0.56,0.1045,44,200
1,22,0,2,1,1,0.56,0.6,0.0896,24,146
1,23,0,2,1,1,0.56,0.56,0.1343,8,79
1,0,0,3,1,1,0.54,0.6,0.1045,5,34
1,1,0,3,1,1,0.52,0.63,0.0896,2,25
1,2,0,3,1,1,0.5,0.68,0.194,0,2
1,3,0,3,1,1,0.48,0.72,0.194,1,3
1,4,0,3,1,1,0.48,0.67,0.0896,1,4
1,5,0,3,1,1,0.44,0.82,0.1343,2,25
1,6,0,3,1,1,0.44,0.82,0.0896,1,120
1,7,0,3,1,1,0.44,0.82,0.1045,20,348
1,8,0,3,1,1,0.44,0.82,0.0,34,628
1,9,0,3,1,1,0.52,0.68,0.0,26,325
1,10,0,3,1,1,0.56,0.56,0.1045,38,150
1,11,0,3,1,2,0.62,0.41,0.1642,65,155
1,12,0,3,1,2,0.64,0.29,0.0,55,212
1,13,0,3,1,1,0.66,0.27,0.2239,57,197
1,14,0,3,1,1,0.7,0.23,0.3284,61,163
1,15,0,3,1,1,0.7,0.24,0.0,86,197
1,16,0,3,1,1,0.72,0.25,0.194,78,278
1,17,0,3,1,1,0.7,0.28,0.0896,140,642
1,18,0,3,1,1,0.7,0.32,0.0,102,647
1,19,0,3,1,1,0.64,0.33,0.1642,70,402
1,20,0,3,1,1,0.62,0.35,0.1045,44,286
1,21,0,3,1,1,0.6,0.4,0.0896,47,241
1,22,0,3,1,1,0.52,0.55,0.1343,43,159
1,23,0,3,1,1,0.56,0.43,0.1642,19,72
1,0,0,4,1,1,0.54,0.49,0.1343,14,46
1,1,0,4,1,1,0.5,0.59,0.1045,15,8
1,2,0,4,1,1,0.5,0.59,0.0,14,5
1,3,0,4,1,1,0.5,0.63,0.0,0,7
1,4,0,4,1,1,0.44,0.77,0.1045,11,3
1,5,0,4,1,1,0.46,0.67,0.0,2,24
1,6,0,4,1,1,0.44,0.72,0.0896,4,113
1,7,0,4,1,1,0.44,0.72,0.0896,14,367
1,8,0,4,1,1,0.44,0.77,0.1045,21,602
1,9,0,4,1,1,0.48,0.77,0.0896,30,285
1,10,0,4,1,1,0.52,0.68,0.1045,34,130
1,11,0,4,1,1,0.56,0.6,0.1343,60,151
1,12,0,4,1,2,0.62,0.5,0.1343,59,206
1,13,0,4,1,2,0.66,0.41,0.0896,62,211
1,14,0,4,1,2,0.72,0.3,0.1045,81,177
1,15,0,4,1,1,0.72,0.32,0.2239,100,187
1,16,0,4,1,1,0.72,0.37,0.3881,95,331
1,17,0,4,1,1,0.7,0.39,0.2537,79,634
1,18,0,4,1,1,0.66,0.44,0.2836,98,648
1,19,0,4,1,2,0.64,0.5,0.194,72,353
1,20,0,4,1,2,0.58,0.6,0.3582,60,270
1,21,0,4,1,1,0.54,0.68,0.2836,36,207
1,22,0,4,1,1,0.52,0.68,0.1343,32,137
1,23,0,4,1,1,0.48,0.72,0.194,12,85
1,0,0,5,1,1,0.44,0.77,0.2537,8,49
1,1,0,5,1,2,0.42,0.82,0.3284,4,22
1,2,0,5,1,2,0.42,0.82,0.194,0,4
1,3,0,5,1,2,0.4,0.87,0.2836,0,3
1,4,0,5,1,2,0.4,0.87,0.2537,0,3
1,5,0,5,1,2,0.4,0.87,0.2239,2,30
1,6,0,5,1,2,0.4,0.87,0.1642,3,96
1,7,0,5,1,2,0.4,0.87,0.194,13,265
1,8,0,5,1,2,0.4,0.87,0.2239,28,534
1,9,0,5,1,2,0.42,0.82,0.0,35,277
1,10,0,5,1,2,0.4,0.87,0.0896,44,136
1,11,0,5,1,2,0.44,0.77,0.0,40,167
1,12,0,5,1,2,0.44,0.82,0.1343,72,222
1,13,0,5,1,2,0.46,0.77,0.0896,52,208
1,14,0,5,1,2,0.48,0.72,0.0,56,146
1,15,0,5,1,3,0.46,0.82,0.1045,19,88
1,16,0,5,1,3,0.48,0.77,0.0,18,111
1,17,0,5,1,3,0.48,0.82,0.0896,23,235
1,18,0,5,1,3,0.48,0.82,0.0896,31,377
1,19,0,5,1,2,0.46,0.88,0.0,23,273
1,20,0,5,1,1,0.46,0.88,0.0,31,204
1,21,0,5,1,2,0.44,0.94,0.0,8,144
1,22,0,5,1,2,0.44,0.94,0.0,16,132
1,23,0,5,1,2,0.44,0.94,0.0,22,104
1,0,0,6,0,2,0.44,0.94,0.0896,13,87
1,1,0,6,0,2,0.44,0.94,0.0,12,57
1,2,0,6,0,2,0.44,0.88,0.0,10,32
1,3,0,6,0,2,0.44,0.88,0.0,2,24
1,4,0,6,0,2,0.42,0.94,0.0,0,2
1,5,0,6,0,2,0.42,0.94,0.0896,5,3
1,6,0,6,0,2,0.42,0.94,0.194,1,29
1,7,0,6,0,2,0.4,1.0,0.1343,29,57
1,8,0,6,0,2,0.42,0.94,0.1045,63,155
1,9,0,6,0,2,0.44,0.88,0.0896,104,217
1,10,0,6,0,2,0.5,0.77,0.0896,140,303
1,11,0,6,0,2,0.52,0.77,0.1343,226,359
1,12,0,6,0,1,0.56,0.68,0.1642,286,365
1,13,0,6,0,1,0.6,0.6,0.1045,286,400
1,14,0,6,0,1,0.62,0.53,0.0896,352,338
1,15,0,6,0,1,0.64,0.53,0.1343,357,322
1,16,0,6,0,1,0.64,0.5,0.0,367,318
1,17,0,6,0,1,0.64,0.5,0.1343,291,357
1,18,0,6,0,1,0.62,0.57,0.2985,221,339
1,19,0,6,0,1,0.58,0.64,0.2836,155,262
1,20,0,6,0,1,0.56,0.64,0.194,89,182
1,21,0,6,0,1,0.54,0.68,0.1642,54,169
1,22,0,6,0,1,0.54,0.68,0.0,58,153
1,23,0,6,0,1,0.5,0.77,0.1642,34,151
1,0,0,0,0,1,0.46,0.88,0.194,27,80
1,1,0,0,0,1,0.46,0.82,0.1343,25,88
1,2,0,0,0,2,0.46,0.82,0.1045,15,41
1,3,0,0,0,2,0.44,0.88,0.1343,3,15
1,4,0,0,0,2,0.42,0.94,0.1642,6,8
1,5,0,0,0,2,0.4,0.94,0.1045,0,6
1,6,0,0,0,2,0.4,0.94,0.1045,2,9
1,7,0,0,0,3,0.42,0.88,0.1642,17,25
1,8,0,0,0,2,0.42,0.88,0.1045,25,71
1,9,0,0,0,2,0.42,0.88,0.0896,65,113
1,10,0,0,0,2,0.42,0.88,0.1045,139,212
1,11,0,0,0,2,0.44,0.82,0.1642,129,239
1,12,0,0,0,2,0.44,0.88,0.1343,222,281
1,13,0,0,0,2,0.46,0.82,0.1642,198,346
1,14,0,0,0,2,0.5,0.77,0.0896,218,303
1,15,0,0,0,1,0.54,0.68,0.0896,240,314
1,16,0,0,0,1,0.54,0.73,0.0896,229,312
1,17,0,0,0,1,0.56,0.64,0.0896,233,308
1,18,0,0,0,1,0.56,0.64,0.1642,165,294
1,19,0,0,0,1,0.56,0.64,0.1642,118,234
1,20,0,0,0,1,0.52,0.77,0.1343,59,139
1,21,0,0,0,1,0.52,0.72,0.0896,44,129
1,22,0,0,0,1,0.5,0.77,0.1045,21,79
1,23,0,0,0,1,0.48,0.82,0.1642,7,39
1,0,0,1,1,1,0.48,0.82,0.1045,4,19
1,1,0,1,1,1,0.46,0.88,0.1045,0,15
1,2,0,1,1,1,0.46,0.88,0.1642,1,7
1,3,0,1,1,1,0.46,0.88,0.0896,0,2
1,4,0,1,1,1,0.44,0.94,0.0,0,3
1,5,0,1,1,1,0.44,0.94,0.0,0,31
1,6,0,1,1,1,0.46,0.88,0.1343,2,118
1,7,0,1,1,1,0.46,0.88,0.194,25,329
1,8,0,1,1,1,0.46,0.88,0.1045,16,563
1,9,0,1,1,1,0.5,0.72,0.1642,55,276
1,10,0,1,1,1,0.52,0.72,0.1343,56,128
1,11,0,1,1,1,0.56,0.68,0.1642,56,145
1,12,0,1,1,1,0.6,0.64,0.2537,71,211
1,13,0,1,1,1,0.62,0.61,0.2537,69,194
1,14,0,1,1,2,0.64,0.57,0.194,60,200
1,15,0,1,1,1,0.64,0.57,0.2239,97,189
1,16,0,1,1,1,0.66,0.5,0.2239,65,320
1,17,0,1,1,1,0.64,0.53,0.2239,106,615
1,18,0,1,1,1,0.64,0.57,0.2537,120,681
1,19,0,1,1,1,0.62,0.61,0.2239,86,463
1,20,0,1,1,1,0.6,0.64,0.2239,34,296
1,21,0,1,1,1,0.6,0.64,0.1642,33,190
1,22,0,1,1,2,0.56,0.73,0.1642,17,131
1,23,0,1,1,2,0.56,0.78,0.1343,9,45
1,0,0,2,1,2,0.56,0.78,0.0896,5,24
1,1,0,2,1,1,0.54,0.88,0.0,6,9
1,2,0,2,1,1,0.54,0.88,0.0896,2,8
1,3,0,2,1,2,0.54,0.88,0.0,0,3
1,4,0,2,1,2,0.52,0.88,0.1343,0,6
1,5,0,2,1,2,0.52,0.94,0.0,0,20
1,6,0,2,1,2,0.52,0.94,0.1642,6,94
1,7,0,2,1,3,0.52,0.94,0.2239,3,167
1,8,0,2,1,2,0.52,0.88,0.1045,28,488
1,9,0,2,1,2,0.54,0.88,0.1642,41,284
1,10,0,2,1,1,0.54,0.88,0.194,44,119
1,11,0,2,1,1,0.58,0.83,0.1343,74,156
1,12,0,2,1,1,0.6,0.78,0.2537,56,205
1,13,0,2,1,1,0.6,0.78,0.194,77,207
1,14,0,2,1,2,0.6,0.73,0.1642,66,182
1,15,0,2,1,2,0.62,0.69,0.1045,67,177
1,16,0,2,1,1,0.62,0.66,0.2239,99,332
1,17,0,2,1,1,0.6,0.73,0.194,108,642
1,18,0,2,1,1,0.6,0.69,0.2537,136,665
1,19,0,2,1,1,0.58,0.73,0.1343,75,480
1,20,0,2,1,1,0.58,0.68,0.0896,78,299
1,21,0,2,1,1,0.56,0.73,0.0,38,239
1,22,0,2,1,1,0.54,0.77,0.0,32,156
1,23,0,2,1,1,0.52,0.83,0.0,10,80
2,0,0,3,1,1,0.52,0.88,0.0,4,29
2,1,0,3,1,1,0.52,0.83,0.0896,4,22
2,2,0,3,1,1,0.5,0.88,0.1343,2,8
2,3,0,3,1,2,0.5,0.88,0.194,1,7
2,4,0,3,1,2,0.5,0.88,0.1343,0,4
2,5,0,3,1,2,0.5,0.88,0.1343,4,35
2,6,0,3,1,2,0.48,0.94,0.2239,10,139
2,7,0,3,1,3,0.48,0.94,0.194,34,338
2,8,0,3,1,3,0.48,0.94,0.1045,33,502
2,9,0,3,1,2,0.5,0.88,0.1642,38,255
2,10,0,3,1,2,0.52,0.83,0.1642,30,124
2,11,0,3,1,2,0.52,0.83,0.1642,38,154
2,12,0,3,1,2,0.54,0.77,0.0,58,171
2,13,0,3,1,2,0.54,0.83,0.0,81,222
2,14,0,3,1,2,0.56,0.78,0.0,74,151
2,15,0,3,1,2,0.56,0.78,0.0,68,175
2,16,0,3,1,1,0.58,0.73,0.0,91,287
2,17,0,3,1,1,0.6,0.69,0.0896,113,616
2,18,0,3,1,1,0.6,0.69,0.0,152,627
2,19,0,3,1,1,0.6,0.64,0.0,86,496
2,20,0,3,1,1,0.56,0.78,0.0896,76,298
2,21,0,3,1,1,0.54,0.83,0.1045,47,204
2,22,0,3,1,1,0.52,0.83,0.1642,41,156
2,23,0,3,1,1,0.54,0.77,0.0,37,88
2,0,0,4,1,1,0.52,0.83,0.0896,9,32
2,1,0,4,1,1,0.52,0.83,0.0896,14,16
2,2,0,4,1,1,0.52,0.83,0.0896,1,5
2,3,0,4,1,1,0.52,0.83,0.0896,0,7
2,4,0,4,1,2,0.48,1.0,0.0896,0,6
2,5,0,4,1,2,0.48,1.0,0.0896,2,32
2,6,0,4,1,2,0.48,1.0,0.0896,10,126
2,7,0,4,1,2,0.48,1.0,0.0896,29,332
2,8,0,4,1,2,0.5,0.94,0.0896,51,598
2,9,0,4,1,2,0.5,0.94,0.0896,41,277
2,10,0,4,1,2,0.5,1.0,0.0896,32,110
2,11,0,4,1,2,0.52,0.94,0.0,53,166
2,12,0,4,1,2,0.54,0.88,0.194,48,224
2,13,0,4,1,1,0.58,0.78,0.0896,83,215
2,14,0,4,1,1,0.6,0.73,0.1045,96,161
2,15,0,4,1,1,0.62,0.69,0.194,102,202
2,16,0,4,1,1,0.64,0.65,0.194,125,300
2,17,0,4,1,1,0.66,0.65,0.1642,154,656
2,18,0,4,1,1,0.66,0.65,0.1642,147,654
2,19,0,4,1,1,0.66,0.61,0.0,117,469
2,20,0,4,1,1,0.62,0.73,0.2836,64,360
2,21,0,4,1,1,0.58,0.78,0.1642,66,308
2,22,0,4,1,1,0.56,0.83,0.194,56,164
